# First column -- energy in center of bin, bin
#             width 0.05 MeV. Bins start from
#             1.800000 and end at 13.000000
#             MeV
# Second column -- correlated  antineutrino spectrum uncertainty for U235, Huber model at given point
# Uncertainty is interpolated/extrapolated and then scaled in
#         each fine bin to match original uncertainty in coarse bin of 250 keV
1.824999999999999956e+00 1.164295610670083511e-02
1.875000000000000000e+00 1.162549724250039503e-02
1.925000000000000044e+00 1.161082833741678907e-02
1.975000000000000089e+00 1.159895997662253875e-02
2.024999999999999911e+00 1.158990076361211818e-02
2.075000000000000178e+00 1.159149444347354688e-02
2.125000000000000444e+00 1.158806894599904817e-02
2.175000000000000266e+00 1.158746815248909608e-02
2.225000000000000089e+00 1.158969250222985185e-02
2.275000000000000355e+00 1.159786621632257451e-02
2.325000000000000622e+00 1.159187660526012076e-02
2.375000000000000444e+00 1.160457131565940415e-02
2.425000000000000266e+00 1.161766912741205894e-02
2.475000000000000533e+00 1.163116867872577946e-02
2.525000000000000799e+00 1.164835500016216281e-02
2.575000000000000622e+00 1.168482446898383084e-02
2.625000000000000444e+00 1.170997270994009014e-02
2.675000000000000711e+00 1.173769938592647728e-02
2.725000000000000977e+00 1.176798627172358051e-02
2.775000000000000799e+00 1.180082692454776337e-02
2.825000000000000622e+00 1.183792129751440846e-02
2.875000000000000888e+00 1.187580938063153083e-02
2.925000000000001155e+00 1.191617788305488097e-02
2.975000000000000977e+00 1.195900168628955158e-02
3.025000000000000799e+00 1.200429457251523876e-02
3.075000000000001066e+00 1.206505317082755442e-02
3.125000000000001332e+00 1.211529859343545533e-02
3.175000000000001155e+00 1.216793734254063147e-02
3.225000000000000977e+00 1.222293849721020273e-02
3.275000000000001243e+00 1.228036048663299316e-02
3.325000000000001510e+00 1.232691099722812121e-02
3.375000000000001332e+00 1.238900386779403368e-02
3.425000000000001155e+00 1.245337269088875147e-02
3.475000000000001421e+00 1.251998236258575550e-02
3.525000000000001688e+00 1.258894613642892735e-02
3.575000000000001510e+00 1.264881486293837135e-02
3.625000000000001332e+00 1.272226968159195434e-02
3.675000000000001599e+00 1.279787819274829687e-02
3.725000000000001865e+00 1.287560245552402810e-02
3.775000000000001688e+00 1.295565107164738453e-02
3.825000000000001510e+00 1.304747285136343554e-02
3.875000000000001332e+00 1.313199435665953103e-02
3.925000000000002043e+00 1.321854935685399558e-02
3.975000000000001865e+00 1.330709817187082818e-02
4.025000000000002132e+00 1.339793357072462283e-02
4.075000000000001954e+00 1.347745299616714097e-02
4.125000000000002665e+00 1.357245546953187408e-02
4.175000000000002487e+00 1.366937040102252608e-02
4.225000000000002309e+00 1.376815740495691484e-02
4.275000000000002132e+00 1.386923144221617089e-02
4.325000000000002842e+00 1.397121767515619589e-02
4.375000000000002665e+00 1.407643393229249078e-02
4.425000000000002487e+00 1.418344844438465882e-02
4.475000000000002309e+00 1.429222081761833893e-02
4.525000000000003020e+00 1.440326795009437208e-02
4.575000000000002842e+00 1.449838880955649396e-02
4.625000000000002665e+00 1.461332869656379978e-02
4.675000000000002487e+00 1.472995751947728943e-02
4.725000000000003197e+00 1.484823547996341406e-02
4.775000000000003020e+00 1.496881518390564235e-02
4.825000000000002842e+00 1.512477566860486594e-02
4.875000000000002665e+00 1.524959346627955022e-02
4.925000000000003375e+00 1.537600409400250237e-02
4.975000000000003197e+00 1.550396859070537689e-02
5.025000000000003020e+00 1.563425536226780224e-02
5.075000000000002842e+00 1.577080393644161166e-02
5.125000000000003553e+00 1.590502405995420851e-02
5.175000000000003375e+00 1.604074574589816476e-02
5.225000000000003197e+00 1.617793120309780897e-02
5.275000000000003020e+00 1.631749136559835708e-02
5.325000000000003730e+00 1.640075659932637916e-02
5.375000000000003553e+00 1.654367517042720781e-02
5.425000000000003375e+00 1.668800623410631248e-02
5.475000000000003197e+00 1.683371345856973442e-02
5.525000000000003908e+00 1.698182807631945512e-02
5.575000000000003730e+00 1.719115451269185441e-02
5.625000000000003553e+00 1.734361253825388027e-02
5.675000000000003375e+00 1.749741176089602418e-02
5.725000000000004086e+00 1.765251712473440981e-02
5.775000000000003908e+00 1.781010202952345786e-02
5.825000000000003730e+00 1.795230914871924141e-02
5.875000000000003553e+00 1.811356255086922842e-02
5.925000000000003375e+00 1.827608629215284400e-02
5.975000000000004086e+00 1.843984678334079086e-02
6.025000000000003908e+00 1.860614269754193306e-02
6.075000000000003730e+00 1.873066269507521475e-02
6.125000000000004441e+00 1.890037744258667510e-02
6.175000000000004263e+00 1.907129687917080360e-02
6.225000000000004086e+00 1.924338890477390179e-02
6.275000000000003908e+00 1.941808342076488045e-02
6.325000000000003730e+00 1.962885595911304307e-02
6.375000000000004441e+00 1.980768102323749585e-02
6.425000000000004263e+00 1.998765530498566520e-02
6.475000000000004086e+00 2.016874803951408668e-02
6.525000000000004796e+00 2.035251418643718377e-02
6.575000000000004619e+00 2.053123353846965024e-02
6.625000000000004441e+00 2.071877453327648777e-02
6.675000000000004263e+00 2.090741220355426741e-02
6.725000000000004086e+00 2.109711713189579146e-02
6.775000000000004796e+00 2.128957710749969021e-02
6.825000000000004619e+00 2.146449702906299759e-02
6.875000000000004441e+00 2.166064814087084039e-02
6.925000000000005151e+00 2.185784688901334233e-02
6.975000000000004974e+00 2.205606517340459247e-02
7.025000000000004796e+00 2.225709863057162910e-02
7.075000000000004619e+00 2.226811262210382295e-02
7.125000000000004441e+00 2.247127691690102569e-02
7.175000000000005151e+00 2.267543638146203924e-02
7.225000000000004974e+00 2.288056437660027087e-02
7.275000000000004796e+00 2.308857261767832680e-02
7.325000000000005507e+00 2.334823935829445293e-02
7.375000000000005329e+00 2.356059463229377357e-02
7.425000000000005151e+00 2.377390666403174715e-02
7.475000000000004974e+00 2.398814992992748252e-02
7.525000000000004796e+00 2.420534766087698367e-02
7.575000000000005507e+00 2.445956670303967365e-02
7.625000000000005329e+00 2.468101343321215529e-02
7.675000000000005151e+00 2.490338092853370405e-02
7.725000000000005862e+00 2.512664474306545992e-02
7.775000000000005684e+00 2.535294325671988425e-02
7.825000000000005507e+00 2.521190387249628781e-02
7.875000000000005329e+00 2.543885308251453425e-02
7.925000000000005151e+00 2.566667516335140869e-02
7.975000000000005862e+00 2.589534707698887619e-02
8.025000000000005684e+00 2.612484650756645432e-02
8.075000000000006395e+00 2.635246807674536743e-02
8.125000000000007105e+00 2.658353482981510446e-02
8.175000000000006040e+00 2.681536616878874360e-02
8.225000000000006750e+00 2.704794243358570049e-02
8.275000000000005684e+00 2.728124457243529671e-02
8.325000000000006395e+00 2.751237435126758710e-02
8.375000000000007105e+00 2.774704884995146323e-02
8.425000000000006040e+00 2.798239544412368593e-02
8.475000000000006750e+00 2.821839731759143849e-02
8.525000000000007461e+00 2.845503816599101107e-02
8.575000000000006395e+00 2.868927564708937880e-02
8.625000000000007105e+00 2.892712240203330898e-02
8.675000000000006040e+00 2.916556205651107958e-02
8.725000000000006750e+00 2.940458018718547159e-02
8.775000000000007461e+00 2.964416280146028870e-02
8.825000000000006395e+00 2.988116294011253921e-02
8.875000000000007105e+00 3.012180896003661262e-02
8.925000000000007816e+00 3.036297987223989317e-02
8.975000000000006750e+00 3.060466326795418732e-02
9.025000000000007461e+00 3.084684710133923577e-02
9.075000000000006395e+00 3.108631168714786827e-02
9.125000000000007105e+00 3.132943656021031087e-02
9.175000000000007816e+00 3.157302774358537040e-02
9.225000000000006750e+00 3.181707452707450978e-02
9.275000000000007461e+00 3.206156650684504478e-02
9.325000000000008171e+00 3.230323695400155737e-02
9.375000000000007105e+00 3.254856455758144140e-02
9.425000000000007816e+00 3.279430784282637984e-02
9.475000000000006750e+00 3.304045753465623125e-02
9.525000000000007461e+00 3.328700461722444021e-02
9.575000000000008171e+00 3.353065594502887409e-02
9.625000000000007105e+00 3.377794753400278904e-02
9.675000000000007816e+00 3.402561090232186780e-02
9.725000000000008527e+00 3.427363799048736837e-02
9.775000000000007461e+00 3.452202095894976730e-02
9.825000000000008171e+00 3.476745676434746246e-02
9.875000000000008882e+00 3.501650521369741725e-02
9.925000000000007816e+00 3.526588724367869798e-02
9.975000000000008527e+00 3.551559582732148612e-02
1.002500000000000746e+01 3.576562412482527098e-02
1.007500000000000817e+01 3.601267237852789210e-02
1.012500000000000888e+01 3.626329738601332536e-02
1.017500000000000782e+01 3.651422262579759326e-02
1.022500000000000853e+01 3.676544195059801290e-02
1.027500000000000924e+01 3.701694937290065518e-02
1.032500000000000817e+01 3.726545889791035848e-02
1.037500000000000888e+01 3.751750298203422596e-02
1.042500000000000959e+01 3.776981808755150438e-02
1.047500000000000853e+01 3.802239881900142116e-02
1.052500000000000924e+01 3.827523991773734008e-02
1.057500000000000817e+01 3.852507743296281623e-02
1.062500000000000888e+01 3.877840258840074134e-02
1.067500000000000959e+01 3.903197309475926052e-02
1.072500000000000853e+01 3.928578420117838366e-02
1.077500000000000924e+01 3.953983127433301908e-02
1.082500000000000817e+01 3.979087890634967067e-02
1.087500000000000888e+01 4.004536380256539657e-02
1.092500000000000959e+01 4.030007141853858554e-02
1.097500000000000853e+01 4.055499755786293181e-02
1.102500000000000924e+01 4.081013812543018288e-02
1.107500000000000995e+01 4.106229130851687253e-02
1.112500000000000888e+01 4.131782893733935980e-02
1.117500000000000959e+01 4.157356927227970345e-02
1.122500000000001030e+01 4.182950859537921950e-02
1.127500000000000924e+01 4.208564327626263674e-02
1.132500000000000995e+01 4.233880897501824531e-02
1.137500000000000888e+01 4.259530466973757840e-02
1.142500000000000959e+01 4.285198531842816100e-02
1.147500000000001030e+01 4.310884761730623960e-02
1.152500000000000924e+01 4.336588833855253150e-02
1.157500000000000995e+01 4.361998353907547976e-02
1.162500000000000888e+01 4.387735330150506485e-02
1.167500000000000959e+01 4.413489222583015514e-02
1.172500000000001030e+01 4.439259736792668803e-02
1.177500000000000924e+01 4.465046584976154614e-02
1.182500000000000995e+01 4.490541627494509802e-02
1.187500000000001066e+01 4.516358535831416221e-02
1.192500000000000959e+01 4.542190951560793472e-02
1.197500000000001030e+01 4.568038611598132515e-02
1.202500000000001101e+01 4.593901258626401085e-02
1.207500000000000995e+01 4.619475159860392949e-02
1.212500000000001066e+01 4.645365330348526917e-02
1.217500000000000959e+01 4.671269748039444392e-02
1.222500000000001030e+01 4.697188177218413613e-02
1.227500000000001101e+01 4.723120387218594785e-02
1.232500000000000995e+01 4.748767153389930884e-02
1.237500000000001066e+01 4.774724618200258675e-02
1.242500000000000959e+01 4.800695200002365326e-02
1.247500000000001030e+01 4.826678687063140627e-02
1.252500000000001101e+01 4.852674872080247476e-02
1.257500000000000995e+01 4.878389098628969217e-02
1.262500000000001066e+01 4.904408504316745687e-02
1.267500000000001137e+01 4.930440010799123224e-02
1.272500000000001030e+01 4.956483427415577653e-02
1.277500000000001101e+01 4.982538567405544322e-02
1.282500000000001172e+01 5.335570966465064818e-02
1.287500000000001066e+01 5.363351403252299837e-02
1.292500000000001137e+01 5.391143755775787416e-02
1.297500000000001030e+01 5.418947840697534851e-02
